City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
383,nang rong,14.6377,102.7914,26.81,43,100,4.59,TH,1677640370
384,koumac,-20.5667,164.2833,28.39,81,83,3.89,NC,1677640371
385,craig,40.5153,-107.5464,-9.23,67,0,1.54,US,1677640372
386,huarmey,-10.0681,-78.1522,23.29,79,78,3.62,PE,1677640372
387,komsomolskiy,40.4272,71.7189,3.4,81,0,1.03,UZ,1677640373
388,griffith,41.5284,-87.4237,6.26,71,0,3.09,US,1677640373
389,itirapina,-22.2528,-47.8228,21.5,95,100,1.62,BR,1677640374
390,dunedin,-45.8742,170.5036,17.67,76,49,3.13,NZ,1677640172
391,dunda,-8.1167,34.25,17.3,97,100,0.63,TZ,1677640375
392,saint-pierre,-21.3393,55.4781,25.51,60,0,1.54,RE,1677640375
393,nimbahera,24.6167,74.6833,23.18,26,1,2.14,IN,1677640376
394,jutai,-5.1833,-68.9,22.5,97,100,0.48,BR,1677640376
395,port hardy,50.6996,-127.4199,2.63,69,37,5.83,CA,1677640377
396,hami,42.8,93.45,5.21,18,39,1.18,CN,1677640377
397,itoman,26.1247,127.6694,22.21,51,20,4.12,JP,1677640378
398,burgeo,47.6167,-57.6152,-12.41,77,17,5.02,CA,1677640378
399,yenagoa,4.9247,6.2642,25.12,94,6,1.32,NG,1677640379
400,moree,-29.4667,149.85,36.35,20,15,3.89,AU,1677640380
401,getulio vargas,-32.6796,-53.5494,23.05,76,70,3.56,UY,1677640380
402,kieta,-6.2167,155.6333,25.8,86,100,2.44,PG,1677640381
403,necochea,-38.5473,-58.7368,23.7,59,4,6.69,AR,1677640382
404,bairiki,1.3292,172.9752,30.0,74,75,5.14,KI,1677640383
405,iracoubo,5.4802,-53.2011,24.82,92,100,4.61,GF,1677640383
406,yurgamysh,55.3714,64.4656,-11.51,95,17,3.66,RU,1677640384
407,north myrtle beach,33.816,-78.68,16.03,88,0,0.0,US,1677640384
408,riohacha,11.5444,-72.9072,24.13,82,1,4.68,CO,1677640385
409,abu kamal,34.4506,40.9171,13.32,51,0,2.2,SY,1677640385
410,nemuro,43.3236,145.575,1.72,84,8,3.89,JP,1677640386
411,vardo,70.3705,31.1107,-1.01,86,40,13.89,NO,1677640387
412,zhuhai,22.2769,113.5678,23.81,72,0,2.06,CN,1677640388
413,hirara,24.8,125.2833,19.91,63,0,5.41,JP,1677640389
414,simao,22.7886,100.9748,22.94,31,0,1.9,CN,1677640390
415,boyolangu,-8.1181,111.8935,28.24,71,100,2.7,ID,1677640390
416,mount gambier,-37.8333,140.7667,19.35,51,24,4.15,AU,1677640391
417,dzerzhinskoye,56.8344,95.2283,0.14,80,100,6.45,RU,1677640391
418,sumbe,-11.2061,13.8437,25.08,76,100,2.4,AO,1677640392
419,korinthos,37.9407,22.9573,13.83,92,86,1.71,GR,1677640392
420,rozkishne,48.5074,39.3004,-0.93,69,4,6.31,UA,1677640393
421,kutina,45.475,16.7819,1.8,97,100,1.81,HR,1677640393
422,plettenberg bay,-34.0527,23.3716,19.35,95,99,0.96,ZA,1677640394
423,mehamn,71.0357,27.8492,-0.05,69,100,9.77,NO,1677640395
424,bud,39.447,-86.1758,8.36,81,0,4.21,US,1677640396
425,kampot,10.6167,104.1833,28.03,49,41,5.25,KH,1677640396
426,mirnyy,62.5353,113.9611,-17.09,77,100,0.89,RU,1677640397
427,keffi,8.8486,7.8736,26.07,34,70,0.74,NG,1677640397
428,kropotkin,45.4375,40.5756,2.36,88,31,2.82,RU,1677640398
429,tupaciguara,-18.5922,-48.705,21.05,63,18,1.42,BR,1677640399
430,matay,28.419,30.7792,17.37,20,0,1.47,EG,1677640399
431,lavrentiya,65.5833,-171.0,-16.08,80,100,9.84,RU,1677640400
